0,root
C15848,-0.0008061507
C15849,0.00015523867
C15850,0.02884601
C15851,0.0005946348
C15852,-0.0014905122
C15882,-0.0015522573
C15883,-0.0028901682
C15890,0.06151968
C15891,-0.00026463205
C15915,0.0009780133
C15923,-0.0025342987
C15924,0.001680258
C15925,-0.010912194
C15926,0.004077104
C15930,0.0055805007
C15972,0.0140584465
C15973,-0.021321662
C15986,-0.01508374
C15987,-0.011462286
C15995,-0.016609885
C15996,-0.010911506
C16038,0.06535639
C16041,-0.009544707
C16114,-0.00023760088
C16138,-0.0070425635
C16150,0.01291663
C16151,-0.015259202
C16152,-0.00966513
C16153,-0.012140045
C16154,0.01290565
C16155,-0.0063433377
C16156,0.0073008537
C16157,0.002470289
C16159,0.0036758306
C16160,-0.012385927
C16161,-0.0036512378
C16162,-0.0052562132
C16163,0.001337758
C16164,0.012849002
C16165,0.0035725236
C16166,0.012610901
C16167,-0.02240323
C16168,-0.0006416668
C16169,-0.008680988
C16170,-0.018228749
C16171,0.0008265758
C16172,-0.00854861
C16173,0.000116654206
C16179,-0.002428413
C16180,-0.022633862
C16183,-0.00326683
C16186,-0.017501451
C16219,0.0059668003
C16220,0.0041233227
C16221,0.008459143
C16238,-0.008142089
C16241,0.007104886
C16242,-0.00048472558
C16243,0.0022788902
C16244,-0.0024289915
C16254,0.0031274874
C16255,0.010909464
C16300,-0.0031216904
C16308,0.0034390632
C16309,-0.0038913398
C16310,-0.0036259687
C16311,-0.0034942408
C16316,0.00040787843
C16317,0.0032047187
C16318,-0.0021192383
C16319,-0.008171968
C16320,-0.0018420944
C16321,-0.0022774779
C16322,-0.0016655843
C16323,-0.0037748045
C16324,0.0011983146
C16325,0.00051149086
C16326,-0.0056129955
C16327,-0.0029717742
C16328,0.0019270533
C16330,-0.0015181284
C16331,0.0036697765
C16332,0.00589272
C16334,3.2321666e-05
C16335,0.0071038343
C16336,-0.0008931551
C16338,0.0006354804
C16339,0.0007582961
C16341,-0.0036255112
C16342,0.002363395
C16343,-0.003988485
C16344,0.019096013
C16345,-0.0013454766
C16346,0.0041483706
C16352,-0.0013396847
C16353,0.00059741474
C16355,0.0002160245
C16356,0.00236045
C16357,0.0008224703
C16358,-0.005574095
C16359,0.00074518914
C16360,-0.0028346942
C16361,0.0072176103
C16362,-0.0022509182
C16363,0.008302554
C16364,-3.682525e-05
C16365,0.0006702206
C16366,0.0013984463
C16390,0.007231004
C16421,-0.0042774174
C16452,0.035388183
C16453,-0.0046562674
C16510,0.010783935
C16511,0.00041262934
C16512,-0.0011009681
C16513,-0.0013922644
C16514,-0.0065887505
C16515,0.015612526
C16516,0.0046967957
C16517,0.007083296
C16518,0.00068043487
C16519,-0.0005896593
C16520,0.01128689
C16521,0.0047647352
C16522,-0.01822868
C16525,-0.014488242
C16526,0.0017537889
C16527,-0.0047480147
C16528,-0.0019520351
C16529,0.004293424
C16530,0.019448005
C16531,-0.004934878
C16532,0.00061499584
C16533,-0.004754165
C16540,-0.00093888503
C16541,-0.00025198306
C16542,0.006682573
C16543,-0.009446254
C16544,-0.0018080348
C16545,-0.0038570573
C16546,0.0045038913
C16547,0.0007474979
C16548,-0.0022714527
C16549,0.004760068
C16550,-0.00091020204
C16551,-0.0013149285
C16552,-0.015631411
C16553,0.0029482201
C16554,0.00077363686
C16555,-0.0032262537
C16556,0.0019007998
C16557,-0.008718633
C16558,0.0036798222
C16559,0.003281648
C16560,0.0094544785
C16561,-0.003646767
C16562,0.010184779
C16563,0.004310695
C16564,0.0064034956
C16565,-0.010466517
C16566,-0.00068712514
C16567,-0.0048505757
C16568,-0.0013368048
C16569,0.010918148
C16570,-0.0061041247
C16571,-0.0024353077
C16572,-0.0014299948
C16576,0.0063760746
C16577,0.00058089395
C16578,0.00072562526
C16582,0.010491996
C16584,0.0025383956
C16586,-0.001258018
C16587,0.0031783932
C16591,-0.0143375965
C16592,0.009073468
C16595,0.00766073
C16596,0.003841495
C16601,-0.017075652
C16602,0.006842535
C16603,-9.132037e-05
C16604,0.0023937558
C16605,0.0024018593
C16606,0.00031068086
C16607,0.014258944
C16608,-0.0015963167
C16609,-0.003747648
C16610,0.004112888
C16612,-0.0015239296
C16613,0.004113714
C16614,-0.004584181
C16615,0.00069299666
C16616,-0.0025858586
C16617,0.0045777713
C16618,-0.001255365
C16619,0.0013197309
C16620,0.0014575622
C16621,0.011802428
C16622,0.0052461633
C16623,0.0032095762
C16624,-0.0067941714
C16625,0.00845634
C16630,0.0010065945
C16631,-0.002694354
C16632,-0.0040726056
C16633,0.0029640056
C16634,0.005474664
C16635,-0.004807472
C16638,0.0033083605
C16641,-0.0073199696
C16643,0.0025537407
C16645,-0.000755965
C16648,0.00072637293
C16649,0.005960651
C16650,0.005228864
C16651,0.0029612372
C16652,-0.0033236807
C16653,0.0038521213
C16654,0.014881389
C16655,-0.0044912924
C16656,0.01465451
C16657,-0.0036532625
C16658,-0.0018388014
C16659,7.705763e-06
C16660,-0.005150683
C16661,-0.01457764
C16662,-0.0018604223
C16663,0.0020860313
C16664,-0.0032993967
C16673,-0.0024181842
C16674,-0.019970328
C16675,-0.003699196
C16677,0.012642239
C16678,-0.00424145
C16679,-0.0029721318
C16680,-0.00048504397
C16681,-0.002009652
C16682,0.0037046028
C16683,0.0012949678
C16688,0.0018713931
C16692,0.008114711
C16695,0.0017120168
C16698,-0.004465864
C16737,-0.018514397
C16741,-0.00032681134
C16756,0.0035814685
C16826,-0.0017971992
C16844,-0.02040464
C16845,0.0005774137
C16999,0.0023681982
C17010,0.0059642945
C17017,0.0061788913
C17018,-0.002468306
C17022,-0.0036520357
C17027,0.00019174768
C17203,-0.004642409
C17267,0.00052515906
C17269,-0.004313341
C17279,0.00397051
C17322,-0.00022493128
C17326,-0.01066952
C17327,0.002454459
C17328,0.00044885662
C17331,-0.0013718886
C17332,9.306334e-05
C17333,-0.005460788
C17335,0.0022224723
C17336,-0.002074526
C17337,-0.005945428
C17339,-0.0005617266
C17343,-5.089934e-05
C17345,-0.0020814505
C17346,0.0028216927
C17401,0.0010335391
C17412,0.002862065
C17432,0.0015773615
C17530,-0.0003293251
C17551,0.00084637606
C17552,-0.0024366858
C17554,0.00026542466
C17559,3.651611e-05
C17570,0.0024641836
C17755,-0.012345735
C17935,0.0041839043
C17936,0.019911189
C17937,0.01701733
C17938,-0.008950019
C17940,-0.0030625644
C17941,-0.0037331989
C17942,-0.0027468204
C17943,0.0036353234
C17944,0.0013472526
C17945,0.0024128126
C17947,0.0025265478
C17948,-0.0014823515
C17949,-0.0049609737
C17950,-0.0034689605
C17951,-0.0010251047
C17952,0.002239485
C17960,-0.0010178753
C17961,0.002332337
C17962,-0.0050612926
C18021,0.011167643
C18022,5.2589923e-05
C18026,-0.003134103
C18028,-0.0026487387
C18038,-0.009916365
C18039,-0.0005141299
C18040,-0.0039099045
C18041,-0.0016745013
C18042,0.006362008
C18043,-0.0014035427
C18044,0.0013675168
C18045,-0.0006449877
C18049,-0.002411595
C18059,0.008680177
C18060,-0.002187437
C18064,-0.001137956
C18075,-0.0047317683
C18094,0.0034959265
C18096,-0.0018725691
C18098,-0.0012204244
C18125,-0.0045031114
C18126,8.174917e-05
C18129,0.00072271307
C18131,-0.00021926669
C18132,0.016523786
C18133,0.00011647347
C18134,-0.0006439717
C18135,0.002394637
C18151,-0.0019218614
C18152,-0.00040145137
C18153,-0.0011909374
C18154,8.3982246e-05
C18155,0.00241361
C18156,0.0011841852
C18157,-0.00046918157
C18160,-0.0042188987
C18161,0.0016266822
C18162,0.00039581733
C18163,0.0006881658
C18168,0.008186124
C18169,0.0039957585
C18172,0.0007073047
C18174,0.004840424
C18205,0.0029871846
C18231,-0.010174107
C18232,0.0062277815
C18237,0.002404986
C18239,0.0062885648
C18287,-0.022189124
C18319,0.007059047
C18321,0.004764705
C18324,0.00082845404
C18326,-0.00066093693
C18802,-0.005701101
C18870,0.0014522524
C18871,0.004403735
C18872,0.0006048018
C18893,0.0006824457
C18902,-0.0052171713
C18904,-0.0044421805
C18905,0.00553153
C18910,0.001293302
C18911,0.004935083
C18933,-0.046626527
C19164,-0.0051008305
C19171,0.020047233
C19180,-0.00021964218
C19190,-0.020136133
C19255,-7.8792684e-05
C19317,-0.0073038065
C19378,0.0010275369
C19488,-0.0057836967
C19489,0.006480331
C19490,0.01275691
C19525,0.0013973375
C19559,0.021765964
C19561,0.00015241839
C19562,-0.006537131
C19563,0.010665548
C19564,0.00364264
C19565,0.0017028069
C19566,-0.0074024852
C19567,0.031010898
C19568,0.0068351375
C19569,0.0016705293
C19574,-0.005907641
C19577,-0.0046370714
C19578,0.001659954
C19579,0.0016159397
C19580,0.0024995597
C19581,-0.010475707
C19582,0.006789814
C19585,-0.0138728535
C19586,-0.010916339
C19588,0.0018885267
C19589,0.0015735088
C19590,-0.006652132
C19591,-0.0007127591
C19592,0.0038223253
C19594,-0.0006544497
C19595,-0.0032146603
C19596,0.0017774324
C19602,-0.00092573697
C19603,-8.1240665e-05
C19604,0.0034978183
C19605,0.0071171955
C19606,-0.0051442115
C19607,0.0014550778
C19608,-0.002559062
C19609,-0.018290743
C19610,-0.024345478
C19631,0.011275552
C19673,-0.015580055
C19685,0.006326968
C19691,0.005874943
C19692,0.0016089147
C19706,0.0021081404
C19725,-0.005394597
C19745,0.002617306
C19757,-0.0023462372
C19760,-0.0065201
C19769,-0.004823803
C19787,-0.0023322632
C19794,-0.0023623845
C19799,0.0020960034
C19823,-0.004666034
C19845,-0.00047336868
C19846,-0.0008766368
C19847,0.00024485076
C19848,-0.0075112158
C19852,0.0046139765
C19853,-0.005635908
C19858,-0.0008770182
C19859,-0.0033637958
C19871,-0.0062237927
C19872,0.011595742
C19891,0.0045620073
C19912,-0.00063156994
C19913,0.016740654
C19937,0.001888919
C19945,0.006114728
C19946,-0.0052626072
C19961,0.008284506
C19971,-0.004425084
C19972,0.0064146146
C19975,0.001252095
C20062,-0.016833011
C20082,0.007571373
C20083,-0.00857814
C20120,0.0070524076
C20121,0.0051926207
C20171,-0.002218896
C20186,-0.017870873
C20231,-0.0041334517
C20237,0.003988528
C20238,-0.0010797118
C20239,-0.0009911319
C20246,-0.00014505466
C20247,0.017294582
C20248,0.0050407117
C20249,-0.0034671132
C20251,-0.001340305
C20253,-0.0008117047
C20254,-4.9516966e-05
C20264,-0.0016535195
C20265,0.011561965
C20267,-0.005909739
C20280,-0.0015850551
C20281,-0.0030715978
C20282,0.0033222688
C20283,-0.001171044
C20284,0.016726553
C20285,0.0032857715
C20286,0.00028912816
C20287,0.011596704
C20288,0.009787861
C20289,0.00059094094
C20290,-0.0019405832
C20291,-0.0005261842
C20293,3.9538834e-05
C20300,0.009455894
C20301,0.003467693
C20302,0.0028223805
C20303,0.0029131735
C20304,-0.0006005282
C20305,0.001640782
C20306,-0.003025597
C20316,0.00904787
C20319,0.0037507568
C20345,-0.006587089
C20357,-0.008731478
C20359,0.0038982246
C20361,-0.01264175
C20372,0.011535061
C20373,-0.008770684
C20374,0.0016449308
C20375,-0.0177228
C20376,0.0020877854
C20377,0.0036638654
C20378,0.0074627814
C20381,-0.013586306
C20384,-0.0024197674
C20385,0.0057418654
C20386,0.014127022
C20387,-0.003665419
C20395,0.0009309527
C20396,-0.020650955
C20418,0.0018070262
C20419,0.00513814
C20422,0.0018249021
C20423,0.0042510265
C20424,-0.0051756026
C20440,0.0042893407
C20466,0.0008808329
C20518,-0.00936163
C20522,-0.0011752837
C20559,0.0152931055
C20562,0.012154383
C20566,0.0056330995
C20567,0.0011681735
C20570,0.0018541279
C20571,-0.006598236
C20572,-0.004442373
C20573,-0.0022504944
C20589,0.0023904885
C20638,0.0024720135
C20640,0.0029049804
C20657,-0.012617584
C20666,-0.00082232186
C20672,0.0047493153
C20679,-0.0034388327
C20680,0.0002562967
C20683,-0.0135558415
C20690,-0.016203659
C20698,0.018361516
C20737,-0.0023383377
C20738,-9.283243e-05
C20772,-0.0018206793
C20773,-0.0011035458
C20781,0.0010110888
C20783,-0.0011344011
C20784,-0.00819791
C20792,0.012691933
C20793,-0.009616187
C20794,-0.0059865066
C20825,0.013470827
C20846,0.016432261
C20847,0.013588146
C20848,-0.0071455687
C20859,0.004340919
C20870,0.0010928917
C20876,0.0083916485
C20877,-0.0060569094
C20878,-0.0026589204
C20879,-0.00014776783
C20889,-0.005603534
C20896,0.0001755741
C20897,-0.012783491
C20898,-0.0070264935
C20934,0.007898938
C20935,-0.0042167013
C20948,0.018128414
C20949,0.0015506637
C20950,0.00012485147
C20951,-0.0025153933
C20955,0.0001774525
C20970,0.00016174256
C20971,0.0010990989
C20972,0.0015263007
C20973,0.00220545
C20986,-0.002112235
C20991,0.0053752526
C20994,0.0066727414
C20995,0.002432881
C21007,0.0037118313
C21008,-0.0055553196
C21011,0.026510386
C21012,0.018480312
C21013,-0.030582603
C21014,-0.018356645
C21015,0.0100720255
C21016,-0.005378375
C21017,0.0027452619
C21018,0.007295943
C21027,-0.008273978
C21028,-0.0031671822
C21029,-6.238624e-05
C21065,0.00024947152
C21066,-0.002012982
C21072,-0.007960324
C21075,-0.010351071
C21084,0.0015245562
C21094,0.008762356
C21106,0.008320457
C21107,-0.0064680483
C21144,-4.6783178e-05
C21154,0.010474401
C21214,-0.0007598554
C21215,0.0027629472
C21217,0.00072803884
C21250,-0.002369976
C21284,0.0010147155
C21310,0.001654016
C21372,0.0009228683
C21383,-0.0056431014
C21384,-0.006546657
C21390,-0.0036354698
C21403,0.0015477501
C21404,0.0045602685
C21427,0.006835794
C21428,2.235407e-05
C21429,-0.00021861796
C21431,0.001476275
C21432,-0.0012166817
C21433,0.001584711
C21434,-0.00019296492
C21435,-0.00038474775
C21478,-0.0016380327
C21479,0.0030092504
C21480,-0.023857053
C21481,-0.017735574
C21482,0.0029580663
C21483,-0.004691429
C21484,0.0024788068
C21485,7.426832e-06
C21486,-0.012514533
C21510,0.00031950395
C21511,-0.00056574936
C21512,-0.0016184107
C21582,0.0019981673
C21613,-0.0025536332
C21640,-0.0034402902
C21641,-0.015090076
C21642,-0.06702541
C21643,-0.0019606156
C21644,0.007244159
C21723,-0.0016662453
C21724,-7.298915e-05
C21748,0.0033483796
C21749,0.0058334563
C21750,0.005467724
C21751,-0.001062616
C21754,-0.0020668954
C21758,-0.014401147
C21759,0.0019140835
C21760,0.005281632
C21764,0.0020209271
C21790,0.023242982
C21791,0.0049180686
C21797,0.0022239168
C21835,0.0010908273
C21860,-0.0016117023
C21923,0.002449158
C21924,-0.005336672
C21932,0.0022049514
C21934,-0.0013299572
C21935,0.0027976448
C21937,0.011390667
C21939,0.008676916
C21941,-0.008749526
C21943,-0.008746798
C21945,-0.0041435296
C21947,0.0007347234
C21949,0.017610317
C21951,0.0029166183
C21953,0.0014941492
C21955,0.002598551
C21959,0.0058494806
C21961,0.0020454123
C21963,0.010995591
C21965,-0.009422533
C21967,0.0043098503
C21981,-0.011466987
C22006,0.0064184535
C22024,-0.00017153972
C22025,0.001514631
C22029,-0.0037633092
C22038,-0.014764408
C22039,0.0020047189
C22040,-0.019659702
C22112,-0.0046108435
C22116,-0.0058287308
C22119,-0.014111148
C22120,-0.014588833
C22121,-0.008369824
C22122,-0.013771448
C22123,0.005376096
C22136,-0.0006898849
C22159,-0.016772252
C22160,-0.0048369863
C22161,-0.003116572
C22202,0.0011341163
C22310,0.001745736
C22311,0.03116423
C22337,0.0035089897
C22338,0.0065529263
C22339,-0.0014839468
C22340,-0.0039033554
C22341,-0.005196424
C22342,0.0014069942
C22355,-0.00092317164
C22356,-0.00033871311
C22357,0.00044629595
C22359,0.006305298
C22381,0.025511442
C22395,0.024240743
C22441,0.00695609
C22442,-0.0007829742
C22443,-0.015127892
C22450,-0.0061118286
C22451,-0.01091816
C22453,0.0032088545
C22458,-0.0009601824
C22467,-0.004333329
C22499,0.0014112578
C22500,0.004432863
C22528,-3.907946e-05
C22531,-0.005502959
C22532,0.005524408
C22533,0.011425563
C22534,-0.007413949
C22535,0.021924578
C22536,-0.008684396
C22537,-0.0054296963
C22538,-0.006398032
C22539,-0.015051308
C22540,0.011239897
C22541,0.0046958313
C22542,0.0015088005
C22543,-0.0044195126
C22544,-0.005589384
C22545,-0.0004017913
C22546,0.0084142815
C22547,0.007493657
C22611,-0.0016685337
D00110,0.0154598225
D00125,0.0019244733
D00140,0.0036024284
D00142,0.002898603
D00184,-0.00378
D00186,0.00097447087
D00195,0.0060037733
D00201,-0.0013644383
D00214,0.0022635735
D00224,-0.0023669738
D00238,0.005116131
D00240,-0.0026077013
D00247,0.0006659004
D00252,0.002196698
D00295,0.0010831075
D00298,0.00088386144
D00318,0.0022360384
D00331,0.0037504747
D00333,0.0011700823
D00340,0.0016517442
D00343,0.0011646554
D00346,0.0037457536
D00353,0.00028440985
D00358,0.012429794
D00359,-0.002816167
D00399,-0.00068154675
D00400,-0.003539271
D00422,-0.005494743
D00427,0.0024927713
D00429,0.0044944156
D00439,0.0012018362
D00448,0.026927726
D00453,0.0043048384
D00456,0.0015153347
D00491,-0.0009545211
D00512,0.0037345258
D00521,-0.0010785611
D00533,-0.012770768
D00536,-0.0032296125
D00570,0.0053840852
D00584,0.005386509
D00590,-0.0029618884
D00636,0.0008774167
D00767,0.011081427
D00804,4.3936016e-05
D00842,-0.0022270014
D01061,-0.0013144033
D01223,0.0073106852
D01244,-0.0012241213
D01264,-0.0025685148
D01275,-0.0015216235
D01309,0.0038261826
D01421,0.003840908
D01745,-0.00014422776
D01784,0.0026946396
D01862,-0.0128801465
D02115,0.00065883994
D02166,0.005870701
D02214,0.00081453857
D02216,0.0013747206
D02271,-0.0024014602
D02356,-0.0027944436
D03130,0.0007733841
D03833,0.001206392
D03899,-0.0011776527
D04197,-0.0037869902
D04716,-0.0020969443
D04931,-0.0027677566
D05246,-0.0020881272
D06050,0.0012651378
D06074,-0.00039744354
D07445,0.00088078936
D07448,0.0014534221
D07538,0.00021418382
D07626,0.005969826
D07661,0.00075561274
D07704,0.010945886
D07760,-0.00979598
D07776,-0.0033716839
D07845,0.004562497
D07866,-0.0003918626
D07901,0.0020624846
D07907,-0.018109087
D07958,0.00088413805
D07986,0.0037443037
D07987,0.0007154356
D08066,0.014846895
D08086,-0.005612611
D08108,0.00023135985
D08144,0.0017622571
D08146,0.0018201212
D08195,0.0021766254
D08224,-0.0014866852
D08233,-0.00614405
D08234,0.018213231
D08259,0.0021726424
D08291,0.00056383666
D08306,0.0039571095
D08351,-0.001405667
D08411,0.0013849263
D08458,0.0017572786
D08492,-0.0014323806
D08524,0.008132772
D08559,0.001414441
D08603,0.0013956102
D08618,-0.00031803618
D08675,0.0028284313
D08679,-0.0019974695
D08836,0.0013874795
G00001,-0.0058053616
G00002,0.0008425922
G00003,0.020115905
G00004,-0.011255164
G00005,-0.009540081
G00006,0.0019570012
G00007,-0.004698094
G00008,-0.0065642595
G00009,0.06233383
G00010,0.06681686
G00011,0.015166262
G00012,0.016188098
G00013,0.00870261
G00014,-0.008414026
G00015,0.009715064
G00016,0.003884449
G00017,0.010146167
G00018,0.0031072255
G00019,0.0067344382
G00020,0.017293002
G00021,0.010706337
G00022,0.016540624
G00023,0.00094369275
G00024,-0.0049724253
G00025,0.01411204
G00026,-0.0038986444
G00027,0.0040716277
G00028,-0.007444881
G00029,0.0077411495
G00030,0.008213334
G00031,0.0008007974
G00032,0.0019357698
G00033,0.004044231
G00034,0.004091901
G00035,0.00040722586
G00036,-0.001636074
G00037,-0.000738412
G00038,0.012143846
G00039,-0.00092265254
G00040,-0.0012876928
G00042,0.0030747599
G00043,0.0040364414
G00044,-0.0022577958
G00045,0.0010619633
G00046,-0.0008018053
G00047,0.015493458
G00048,-0.010832091
G00050,-0.0013012685
G00051,-0.0043258243
G00052,0.006852283
G00054,-0.00083738484
G00055,0.0059417817
G00056,0.0060847444
G00057,-0.0067204214
G00058,0.0032874101
G00059,-0.00052204856
G00060,-0.009310716
G00061,-0.007223113
G00062,0.0008640118
G00063,0.002344943
G00064,-0.0013424193
G00066,0.0071511893
G00067,0.0055126734
G00068,0.0034962457
G00069,-0.0062328554
G00071,-0.005011529
G00072,0.00552471
G00073,-0.0061478973
G00074,0.034237735
G00075,0.001973195
G00076,0.00040597084
G00077,-0.0070218244
G00078,-0.0052771643
G00079,0.009364793
G00080,-0.003690769
G00081,0.005904423
G00082,-0.0039277677
G00083,-0.0025539524
G00084,-0.004706595
G00085,0.008907974
G00086,0.00180589
G00087,0.005226664
G00088,0.003475688
G00089,-0.004565079
G00090,0.00857949
G00091,0.00370619
G00092,-0.009105732
G00093,-0.0011321413
G00094,-0.0008122348
G00095,0.00097464083
G00096,0.00023445534
G00097,-0.0018553911
G00098,0.0014430897
G00099,-0.0018426953
G00100,-0.0022247352
G00101,0.0024118782
G00102,-0.002780775
G00103,-0.0009029582
G00104,0.0026476453
G00105,0.0025744606
G00106,0.002359357
G00107,-0.0059611783
G00108,-0.0046547605
G00109,0.00028972607
G00110,-0.0049672145
G00111,0.0015827335
G00112,0.0041751084
G00113,-0.0010473144
G00114,-0.002567389
G00115,0.0053891856
G00116,-0.00092151563
G00117,-0.0026536586
G00118,0.0062443716
G00119,-0.0007996011
G00120,-0.0048464015
G00121,-0.005896045
G00122,0.003678108
G00123,0.017170867
G00124,-0.01702754
G00125,0.012241891
G00126,-0.0035401809
G00127,0.013414178
G00128,0.0019934406
G00129,-0.0034146619
G00130,-0.0065104235
G00131,-0.0050813565
G00132,-0.0037198616
G00143,0.0030530617
G00144,0.0032305962
G00145,-0.0036073732
G00146,-0.00454599
G00148,-0.00346645
G00149,-0.012479018
G00154,-0.002084763
G00155,0.0027601197
G00156,-0.006192933
G00157,-0.0047203433
G00158,0.0013345184
G00159,-0.00025061786
G00160,0.002409412
G00162,0.015680375
G00163,-0.008924451
G00164,-0.016577523
G00166,-0.008639156
G00167,-0.003836615
G00168,0.017954536
G00169,-0.005137232
G00170,-0.0024323785
G00171,0.005253817
G00179,-0.011406291
G00181,0.0034188838
G00242,-0.0010425313
G00263,-0.001442983
G00369,-0.011723212
G00392,0.0014154505
G00403,-0.0008294687
G00428,-0.0018736441
G00457,-0.0021807465
G00526,-0.009717869
G00711,-0.00051024323
G00872,0.007608249
G00889,0.0039101522
G01391,-0.0018261692
G01813,0.0048557296
G01945,0.0012081246
G01977,-0.0021195102
G02632,-0.0020701867
G02977,0.0030591958
G05477,-0.0027369205
G09660,0.0067406623
G10008,0.001971433
G10505,0.08518146
G10526,-0.004267291
G10595,9.2823844e-05
G10596,-0.008618417
G10597,-0.006261011
G10598,0.0020074588
G10599,0.008837244
G10610,0.0037275297
G10611,-0.009341596
G10617,-0.0034247844
G10665,0.0063320226
G10694,0.041343987
G10716,0.008605706
G10770,0.006660652
G10794,0.014838534
G10841,-0.002689009
G10920,0.003683499
G11000,-0.0016422261
G11040,0.006015049
G11492,0.0060914503
G11933,0.0054568844
G12336,0.003956639
G12396,-0.0055491677
G12617,0.006123094
G12625,-0.0043676174
G12626,0.0031316578
G13026,0.0014433067
G13027,-0.001335135
G13028,0.0058220387
G13034,0.00764795
G13035,-0.00056423433
G13036,-0.005038919
G13037,-0.0041962536
G13038,0.0062523577
G13039,-0.0007181101
G13040,-0.0027793616
G13041,-0.008602234
G13042,-0.009556946
G13043,-0.0028711462
G13044,-0.0069842185
G13046,0.0007322435
G13047,0.00055925664
G13048,-0.0009803446
G13049,0.0047904123
G13050,-0.00510259
G13055,-0.0095590195
G13056,-0.010647522
G13057,-0.0019904184
G13058,0.003602943
G13059,0.008619736
G13063,0.0015981001
G13064,-0.0016001065
G13073,-0.009870452
G13074,0.000968163
G13080,-0.0023100025
G13081,-0.002348132
G13082,-0.0016099765
G13083,-0.0003976794
G13084,0.0015707458
G13085,0.0045200726
G13086,-0.0015764968
G13087,-0.001378987
G13088,-0.0020203711
G13089,-0.001933095
G13090,0.0011376495
G13091,-0.0018527687
G13092,5.735457e-05
G13093,-0.00079274643
G13094,0.002493903
G13095,-0.0016288321
G13096,-0.002454985
G13097,-0.0017237619
G13098,-0.0039762435
G13099,0.0001462971
G13100,-0.00014707813
G13101,-0.016558511
G13105,0.029521763
G13106,-0.0152992215
G13108,0.018459914
G13109,-0.012627205
G13112,-0.0031840997
G13113,-0.016046423
G13114,-0.026877325
G13115,-0.007936126
G13128,-0.0037866721
G13150,-0.011196171
G13151,0.002105027
G13152,-0.004233334
G13153,-0.003870933
anamycin and gentamicin biosynthesis - Homo sapiens (human),-0.0010076606
ecretion and action - Homo sapiens (human),-0.0020055822
erine and threonine metabolism - Homo sapiens (human),-0.009079945
eucine and isoleucine biosynthesis - Homo sapiens (human),0.0006879412
eucine and isoleucine degradation - Homo sapiens (human),-0.008643901
spartate and glutamate metabolism - Homo sapiens (human),0.0019433863
yrosine and tryptophan biosynthesis - Homo sapiens (human),-0.00037738192
